"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","description","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
666361,"cd085938-f280-47cd-a049-b5af0f63627d","/api/v1.1/game/666361/feed/live","R","2022","2022-04-21T22:05:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-666361-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,5,9,".357",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",7,TRUE,FALSE,3,10,5,".667",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/666361/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665621,"75c8117c-222b-4802-aead-705c4b0782c2","/api/v1.1/game/665621/feed/live","R","2022","2022-04-21T22:35:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-665621-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,3,7,7,".500",451,"Iowa Cubs","/api/v1/teams/451",7,TRUE,FALSE,3,5,10,".333",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/665621/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664611,"ba8d7fbc-3701-4db5-9e98-592d7218b468","/api/v1.1/game/664611/feed/live","R","2022","2022-04-21T22:35:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-664611-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,3,9,6,".600",533,"Worcester Red Sox","/api/v1/teams/533",10,TRUE,FALSE,3,4,10,".286",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/664611/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664477,"160ef713-71c8-4ca0-ab45-5ab35e6e4626","/api/v1.1/game/664477/feed/live","R","2022","2022-04-21T22:35:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-664477-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,9,5,".643",1960,"St. Paul Saints","/api/v1/teams/1960",2,TRUE,FALSE,3,5,9,".357",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/664477/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665854,"3f0578b8-1bdb-4895-af3e-2a8070017a0d","/api/v1.1/game/665854/feed/live","R","2022","2022-04-21T23:05:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-665854-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,5,10,".333",431,"Gwinnett Stripers","/api/v1/teams/431",8,TRUE,FALSE,3,8,7,".533",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"121 Financial Ballpark","/api/v1/venues/2852","/api/v1/game/665854/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665660,"cd3835d6-bed8-4576-a5b1-3589bd43278a","/api/v1.1/game/665660/feed/live","R","2022","2022-04-21T23:05:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-665660-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,8,7,".533",534,"Rochester Red Wings","/api/v1/teams/534",5,FALSE,FALSE,3,7,8,".467",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/665660/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665512,"a34bc3f1-5a35-4813-9233-aa8b0964ca95","/api/v1.1/game/665512/feed/live","R","2022","2022-04-21T23:35:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-665512-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,3,7,8,".467",494,"Charlotte Knights","/api/v1/teams/494",1,FALSE,FALSE,3,10,5,".667",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/665512/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665588,"7fec0dda-9194-4dc3-b489-eb4be0dfbab3","/api/v1.1/game/665588/feed/live","R","2022","2022-04-21T23:45:00Z","2022-04-21",FALSE,1,TRUE,"N","Y","N","44-665588-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,7,8,".467",541,"Omaha Storm Chasers","/api/v1/teams/541",6,TRUE,FALSE,3,8,7,".533",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/665588/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665050,"415519e5-767a-4e81-889d-65e82b664ba9","/api/v1.1/game/665050/feed/live","R","2022","2022-04-22T00:05:00Z","2022-04-21",FALSE,1,TRUE,"N","E","N","44-665050-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,5,10,".333",342,"Albuquerque Isotopes","/api/v1/teams/342",6,TRUE,FALSE,3,11,4,".733",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/665050/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665150,"191f64e1-28a9-4859-b10a-8d042e25cb5b","/api/v1.1/game/665150/feed/live","R","2022","2022-04-22T01:05:00Z","2022-04-21",FALSE,1,TRUE,"N","E","N","44-665150-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,3,8,7,".533",561,"Salt Lake Bees","/api/v1/teams/561",4,FALSE,FALSE,3,8,7,".533",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/665150/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664945,"a86c4e53-3152-4b58-8e96-9c0e0e39b293","/api/v1.1/game/664945/feed/live","R","2022","2022-04-22T01:45:00Z","2022-04-21",FALSE,1,TRUE,"N","E","N","44-664945-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,10,5,".667",238,"Oklahoma City Dodgers","/api/v1/teams/238",8,TRUE,FALSE,3,8,7,".533",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Sutter Health Park","/api/v1/venues/2529","/api/v1/game/664945/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665729,"4ddb9a56-55cc-4bdb-b437-27e438480f88","/api/v1.1/game/665729/feed/live","R","2022","2022-04-22T02:05:00Z","2022-04-21",FALSE,1,TRUE,"N","E","N","44-665729-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,7,8,".467",4904,"El Paso Chihuahuas","/api/v1/teams/4904",5,FALSE,FALSE,3,8,7,".533",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/665729/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664585,"a826d7eb-e598-4248-9b10-de943e79a484","/api/v1.1/game/664585/feed/live","R","2022","2022-04-22T02:05:00Z","2022-04-21",FALSE,1,TRUE,"N","E","N","44-664585-2022-04-21","2022","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,5,10,".333",5434,"Sugar Land Space Cowboys","/api/v1/teams/5434",3,FALSE,FALSE,3,5,10,".333",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/664585/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666334,"d8805cf4-ec34-4638-b5bd-f41fcc1b404f","/api/v1.1/game/666334/feed/live","R","2022","2022-04-22T22:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-666334-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,3,6,9,".400",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",3,FALSE,FALSE,3,10,6,".625",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/666334/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664597,"567e33e9-8f30-4652-997e-4cb87b8ac375","/api/v1.1/game/664597/feed/live","R","2022","2022-04-22T22:35:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-664597-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,9,7,".563",533,"Worcester Red Sox","/api/v1/teams/533",13,TRUE,FALSE,3,5,10,".333",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/664597/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665620,"92531b2c-a864-4ef3-ba42-f9417ec09338","/api/v1.1/game/665620/feed/live","R","2022","2022-04-22T23:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-665620-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,3,8,7,".533",451,"Iowa Cubs","/api/v1/teams/451",2,FALSE,FALSE,3,5,11,".313",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/665620/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665447,"0e469808-7af4-48cf-b8b8-621e4c104c85","/api/v1.1/game/665447/feed/live","R","2022","2022-04-22T23:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-665447-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,3,12,4,".750",445,"Columbus Clippers","/api/v1/teams/445",3,FALSE,FALSE,3,7,8,".467",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/665447/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665853,"bef4ac00-beda-4d1d-93ba-a67d38e0c387","/api/v1.1/game/665853/feed/live","R","2022","2022-04-22T23:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-665853-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,5,11,".313",431,"Gwinnett Stripers","/api/v1/teams/431",3,TRUE,FALSE,3,9,7,".563",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"121 Financial Ballpark","/api/v1/venues/2852","/api/v1/game/665853/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664368,"8e3e53bf-c4e7-464f-91b9-9ec8726b1d9d","/api/v1.1/game/664368/feed/live","R","2022","2022-04-22T23:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-664368-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,3,5,11,".313",234,"Durham Bulls","/api/v1/teams/234",5,TRUE,FALSE,3,11,5,".688",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/664368/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665659,"eb0eedf7-6bf6-4371-988c-2444f385e23e","/api/v1.1/game/665659/feed/live","R","2022","2022-04-22T23:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-665659-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,3,9,7,".563",534,"Rochester Red Wings","/api/v1/teams/534",3,FALSE,FALSE,3,7,9,".438",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/665659/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664470,"32578123-effa-4557-a2f0-c217ecf3d860","/api/v1.1/game/664470/feed/live","R","2022","2022-04-22T23:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-664470-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,3,10,5,".667",1960,"St. Paul Saints","/api/v1/teams/1960",4,FALSE,FALSE,3,5,10,".333",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/664470/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665453,"38f04842-7afa-458c-9dab-896325dfbaba","/api/v1.1/game/665453/feed/live","R","2022","2022-04-22T23:35:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-665453-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,7,9,".438",494,"Charlotte Knights","/api/v1/teams/494",12,TRUE,FALSE,3,11,5,".688",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/665453/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665049,"0df27bcd-bc01-4909-b1c5-19013ce1c7f0","/api/v1.1/game/665049/feed/live","R","2022","2022-04-23T00:05:00Z","2022-04-22",FALSE,1,TRUE,"N","E","N","44-665049-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,3,6,10,".375",342,"Albuquerque Isotopes","/api/v1/teams/342",7,FALSE,FALSE,3,11,5,".688",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/665049/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664304,"8531aed9-6241-4dd7-954f-7af451fe7220","/api/v1.1/game/664304/feed/live","R","2022","2022-04-23T00:05:00Z","2022-04-22",FALSE,1,TRUE,"N","Y","N","44-664304-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,3,8,8,".500",541,"Omaha Storm Chasers","/api/v1/teams/541",3,FALSE,FALSE,3,8,8,".500",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/664304/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665149,"f5d4fc61-e4cf-4d99-bc7c-dc966095a64e","/api/v1.1/game/665149/feed/live","R","2022","2022-04-23T01:05:00Z","2022-04-22",FALSE,1,TRUE,"N","E","N","44-665149-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,3,9,7,".563",561,"Salt Lake Bees","/api/v1/teams/561",2,FALSE,FALSE,3,8,8,".500",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/665149/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664944,"ea48b60e-61fe-414c-8d3b-2f73ef510536","/api/v1.1/game/664944/feed/live","R","2022","2022-04-23T01:45:00Z","2022-04-22",FALSE,1,TRUE,"N","E","N","44-664944-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,TRUE,FALSE,3,11,5,".688",238,"Oklahoma City Dodgers","/api/v1/teams/238",0,FALSE,FALSE,3,8,8,".500",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Sutter Health Park","/api/v1/venues/2529","/api/v1/game/664944/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665728,"d66a06f0-13dd-46f4-9c46-3b67728c069d","/api/v1.1/game/665728/feed/live","R","2022","2022-04-23T02:05:00Z","2022-04-22",FALSE,1,TRUE,"N","E","N","44-665728-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,3,8,8,".500",4904,"El Paso Chihuahuas","/api/v1/teams/4904",2,FALSE,FALSE,3,8,8,".500",400,"Las Vegas Aviators","/api/v1/teams/400",5355,"Las Vegas Ballpark","/api/v1/venues/5355","/api/v1/game/665728/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664584,"b71c8573-c4a8-42dd-9a47-6ded6b53650c","/api/v1.1/game/664584/feed/live","R","2022","2022-04-23T02:05:00Z","2022-04-22",FALSE,1,TRUE,"N","E","N","44-664584-2022-04-22","2022","night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,3,6,10,".375",5434,"Sugar Land Space Cowboys","/api/v1/teams/5434",7,FALSE,FALSE,3,5,11,".313",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/664584/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665619,"da12657f-0721-430e-a43c-34c929d4e5dd","/api/v1.1/game/665619/feed/live","R","2022","2022-04-23T18:05:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-665619-2022-04-23","2022","day",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,3,8,8,".500",451,"Iowa Cubs","/api/v1/teams/451",4,TRUE,FALSE,3,6,11,".353",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/665619/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664359,"f8943b50-f5c2-49e4-b2d2-9b453f52795a","/api/v1.1/game/664359/feed/live","R","2022","2022-04-23T20:05:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-664359-2022-04-23","2022","day",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,3,8,9,".471",541,"Omaha Storm Chasers","/api/v1/teams/541",8,TRUE,FALSE,3,9,8,".529",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/664359/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664468,"dab7fad2-0d9f-47b8-bc24-6f617a8f9daf","/api/v1.1/game/664468/feed/live","R","2022","2022-04-23T21:05:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-664468-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,10,6,".625",1960,"St. Paul Saints","/api/v1/teams/1960",5,TRUE,FALSE,3,6,10,".375",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/664468/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666406,"81a29940-efa5-418f-a9d2-8381ed8f9d78","/api/v1.1/game/666406/feed/live","R","2022","2022-04-23T22:05:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-666406-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,3,7,9,".438",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",4,FALSE,FALSE,3,10,7,".588",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/666406/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665949,"8f6cfc2d-8b1f-4c68-a078-c1dc768f0886","/api/v1.1/game/665949/feed/live","R","2022","2022-04-23T22:35:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-665949-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,12,5,".706",445,"Columbus Clippers","/api/v1/teams/445",3,TRUE,FALSE,3,8,8,".500",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/665949/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664671,"529dc84b-3888-42ff-a4de-710e7acc1e05","/api/v1.1/game/664671/feed/live","R","2022","2022-04-23T22:35:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-664671-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,3,10,7,".588",533,"Worcester Red Sox","/api/v1/teams/533",2,FALSE,FALSE,3,5,11,".313",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/664671/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665852,"45da605d-b5a9-41ed-bd72-b271c5fd321d","/api/v1.1/game/665852/feed/live","R","2022","2022-04-23T22:35:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-665852-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,TRUE,FALSE,3,6,11,".353",431,"Gwinnett Stripers","/api/v1/teams/431",8,FALSE,FALSE,3,9,8,".529",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",2852,"121 Financial Ballpark","/api/v1/venues/2852","/api/v1/game/665852/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665436,"882e555f-b67d-4a1a-b950-46780858f725","/api/v1.1/game/665436/feed/live","R","2022","2022-04-23T22:35:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-665436-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,3,6,11,".353",234,"Durham Bulls","/api/v1/teams/234",5,FALSE,FALSE,3,11,6,".647",568,"Norfolk Tides","/api/v1/teams/568",2781,"Harbor Park","/api/v1/venues/2781","/api/v1/game/665436/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665678,"05e102d4-000c-4a00-82be-e9bc18ac5013","/api/v1.1/game/665678/feed/live","R","2022","2022-04-23T22:35:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-665678-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,3,9,8,".529",534,"Rochester Red Wings","/api/v1/teams/534",10,TRUE,FALSE,3,8,9,".471",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/665678/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665099,"49526ffa-4f7c-414f-b94e-557a70d09501","/api/v1.1/game/665099/feed/live","R","2022","2022-04-23T23:05:00Z","2022-04-23",FALSE,1,TRUE,"N","E","N","44-665099-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,3,6,11,".353",342,"Albuquerque Isotopes","/api/v1/teams/342",6,TRUE,FALSE,3,12,5,".706",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/665099/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665212,"4ab550f5-54a5-434e-89af-f42815860936","/api/v1.1/game/665212/feed/live","R","2022","2022-04-23T23:05:00Z","2022-04-23",FALSE,1,TRUE,"N","E","N","44-665212-2022-04-23","2022","day",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,3,9,8,".529",561,"Salt Lake Bees","/api/v1/teams/561",5,TRUE,FALSE,3,9,8,".529",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/665212/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665452,"0c666af2-2868-46c4-92e5-8a832be1c4c7","/api/v1.1/game/665452/feed/live","R","2022","2022-04-23T23:35:00Z","2022-04-23",FALSE,1,TRUE,"N","Y","N","44-665452-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,3,7,10,".412",494,"Charlotte Knights","/api/v1/teams/494",9,TRUE,FALSE,3,12,5,".706",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/665452/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664352,"d3e92928-628e-43fe-90cb-2dc2e570b11c","/api/v1.1/game/664352/feed/live","R","2022","2022-04-24T00:05:00Z","2022-04-23",FALSE,1,TRUE,"N","E","N","44-664352-2022-04-23","2022","night",9,FALSE,120,6,5,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,3,7,10,".412",5434,"Sugar Land Space Cowboys","/api/v1/teams/5434",2,FALSE,FALSE,3,5,12,".294",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/664352/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
