"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduledFrom","rescheduledFromDate","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","status.reason","rescheduleDate","rescheduleGameDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
725143,"b14b410d-d49b-4dbf-acc6-2a348e5f70d7","/api/v1.1/game/725143/feed/live","R","2023","2023-06-18T20:35:00Z","2023-06-18",FALSE,1,TRUE,"N","E","N","44-725143-2023-06-18","2023","day",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,12,27,42,".391",342,"Albuquerque Isotopes","/api/v1/teams/342",5,FALSE,FALSE,12,34,35,".493",529,"Tacoma Rainiers","/api/v1/teams/529",2745,"Cheney Stadium","/api/v1/venues/2745","/api/v1/game/725143/content",NA,NA,NA,NA,NA,NA,NA
723725,"2fe101d0-24de-40c2-b2e7-e04436a9c297","/api/v1.1/game/723725/feed/live","R","2023","2023-06-18T21:05:00Z","2023-06-18",FALSE,1,TRUE,"N","E","N","44-723725-2023-06-18","2023","night",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,12,32,37,".464",494,"Charlotte Knights","/api/v1/teams/494",15,TRUE,FALSE,12,39,30,".565",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/723725/content",NA,NA,NA,NA,NA,NA,NA
721616,"60608fba-4999-4f71-ac20-c0b2676e6a09","/api/v1.1/game/721616/feed/live","R","2023","2023-06-18T23:05:00Z","2023-06-18",FALSE,1,TRUE,"N","E","N","44-721616-2023-06-18","2023","night",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,12,29,40,".420",4904,"El Paso Chihuahuas","/api/v1/teams/4904",6,TRUE,FALSE,12,40,29,".580",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/721616/content",NA,NA,NA,NA,NA,NA,NA
721400,"e0e17f3f-c6cc-40d0-9a45-0d663a7c31b9","/api/v1.1/game/721400/feed/live","R","2023","2023-06-19T00:05:00Z","2023-06-18",FALSE,1,TRUE,"N","E","N","44-721400-2023-06-18","2023","night",9,FALSE,120,6,6,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,12,33,36,".478",105,"Sacramento River Cats","/api/v1/teams/105",2,FALSE,FALSE,12,31,38,".449",5434,"Sugar Land Space Cowboys","/api/v1/teams/5434",5421,"Constellation Field","/api/v1/venues/5421","/api/v1/game/721400/content",NA,NA,NA,NA,NA,NA,NA
721700,"cd22ac14-2352-4371-b823-88a21cc52fb0","/api/v1.1/game/721700/feed/live","R","2023","2023-06-20T19:05:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-721700-2023-06-20","2023","day",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,13,27,43,".386",342,"Albuquerque Isotopes","/api/v1/teams/342",10,TRUE,FALSE,13,39,31,".557",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/721700/content",NA,NA,NA,NA,NA,NA,NA
722922,"cb81cc70-323e-4829-8d0c-712f4bdf3f90","/api/v1.1/game/722922/feed/live","R","2023","2023-06-20T22:35:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-722922-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,13,31,39,".443",422,"Buffalo Bisons","/api/v1/teams/422",2,TRUE,FALSE,13,32,37,".464",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",2797,"PNC Field","/api/v1/venues/2797","/api/v1/game/722922/content",NA,NA,NA,NA,NA,NA,NA
722995,"f03ad7a4-0ca7-4535-8697-dd37b206627e","/api/v1.1/game/722995/feed/live","R","2023","2023-06-20T22:45:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-722995-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,13,34,33,".507",541,"Omaha Storm Chasers","/api/v1/teams/541",5,TRUE,FALSE,13,33,35,".485",534,"Rochester Red Wings","/api/v1/teams/534",2773,"Innovative Field","/api/v1/venues/2773","/api/v1/game/722995/content",NA,NA,NA,NA,NA,NA,NA
722619,"6c5ac383-c01f-4fff-b20a-6d659311560d","/api/v1.1/game/722619/feed/live","R","2023","2023-06-20T22:45:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-722619-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,13,34,34,".500",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",7,TRUE,FALSE,13,36,34,".514",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/722619/content",NA,NA,NA,NA,NA,NA,NA
725468,"a388e3b8-4112-4489-a6ea-82cfc614bb56","/api/v1.1/game/725468/feed/live","R","2023","2023-06-20T23:04:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-725468-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,13,37,31,".544",416,"Louisville Bats","/api/v1/teams/416",11,TRUE,FALSE,13,33,37,".471",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/725468/content",NA,NA,NA,NA,NA,NA,NA
723580,"7d40a46d-348e-4a16-b7b0-9e98e7392abe","/api/v1.1/game/723580/feed/live","R","2023","2023-06-20T23:05:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-723580-2023-06-20","2023","night",9,FALSE,120,7,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,13,31,37,".456",445,"Columbus Clippers","/api/v1/teams/445",1,FALSE,FALSE,13,29,39,".426",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/723580/content",NA,NA,NA,NA,NA,NA,NA
723650,"d859afe2-3d78-409a-996c-47b820c585b2","/api/v1.1/game/723650/feed/live","R","2023","2023-06-20T23:05:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-723650-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,13,30,39,".435",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",6,TRUE,FALSE,13,30,40,".429",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/723650/content",NA,NA,NA,NA,NA,NA,NA
722698,"d57a12ee-8fad-4b44-91ae-7e6e29ae17bc","/api/v1.1/game/722698/feed/live","R","2023","2023-06-20T23:05:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-722698-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,13,41,28,".594",1960,"St. Paul Saints","/api/v1/teams/1960",2,FALSE,FALSE,13,30,39,".435",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/722698/content",NA,NA,NA,NA,NA,NA,NA
725542,"5081c4c5-a8f1-403f-881e-4ea197667676","/api/v1.1/game/725542/feed/live","R","2023","2023-06-20T23:38:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-725542-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,13,38,32,".543",235,"Memphis Redbirds","/api/v1/teams/235",5,FALSE,FALSE,13,39,29,".574",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/725542/content",NA,NA,NA,NA,NA,NA,NA
721617,"120dfefe-248a-47d6-9396-b3cdac786903","/api/v1.1/game/721617/feed/live","R","2023","2023-06-21T00:05:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-721617-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,13,33,37,".471",105,"Sacramento River Cats","/api/v1/teams/105",15,TRUE,FALSE,13,41,29,".586",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/721617/content",NA,NA,NA,NA,NA,NA,NA
721772,"470d5665-62a5-41db-8657-e14c25a6a07c","/api/v1.1/game/721772/feed/live","R","2023","2023-06-21T00:05:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-721772-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,13,32,38,".457",400,"Las Vegas Aviators","/api/v1/teams/400",10,TRUE,FALSE,13,48,21,".696",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/721772/content",NA,NA,NA,NA,NA,NA,NA
721929,"5a602209-5310-438d-9e18-b291ab8e1e9d","/api/v1.1/game/721929/feed/live","R","2023","2023-06-21T00:35:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-721929-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",11,FALSE,FALSE,13,34,36,".486",529,"Tacoma Rainiers","/api/v1/teams/529",12,TRUE,FALSE,13,30,40,".429",4904,"El Paso Chihuahuas","/api/v1/teams/4904",4669,"Southwest University Park","/api/v1/venues/4669","/api/v1/game/721929/content",NA,NA,NA,NA,NA,NA,NA
721477,"cb07efae-37e3-44ae-8d7e-7edf4a96b633","/api/v1.1/game/721477/feed/live","R","2023","2023-06-21T00:35:00Z","2023-06-20",FALSE,1,TRUE,"N","E","N","44-721477-2023-06-20","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,13,32,38,".457",5434,"Sugar Land Space Cowboys","/api/v1/teams/5434",11,FALSE,FALSE,13,33,36,".478",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/721477/content",NA,NA,NA,NA,NA,NA,NA
723729,"b9506a06-457a-4774-b853-ffe867fe2479","/api/v1.1/game/723729/feed/live","R","2023","2023-06-20T22:35:00Z","2023-06-24",NA,1,TRUE,"N","E","N","44-723729-2023-06-20","2023","night",7,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,13,32,40,".444",552,"Syracuse Mets","/api/v1/teams/552",NA,NA,FALSE,13,39,34,".534",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/723729/content","Rain","2023-06-24T21:35:00Z","2023-06-24",NA,NA,NA,NA
723223,"c182e15d-663b-41eb-a211-dea4a46c4a3d","/api/v1.1/game/723223/feed/live","R","2023","2023-06-20T23:35:00Z","2023-06-22",NA,1,TRUE,"N","E","N","44-723223-2023-06-20","2023","night",7,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,13,46,24,".657",568,"Norfolk Tides","/api/v1/teams/568",NA,NA,FALSE,13,38,32,".543",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/723223/content","Rain","2023-06-22T22:40:00Z","2023-06-22",NA,NA,NA,NA
722699,"1583f6f1-025a-40f4-9738-2290dfebb830","/api/v1.1/game/722699/feed/live","R","2023","2023-06-21T16:05:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-722699-2023-06-21","2023","day",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,13,41,29,".586",1960,"St. Paul Saints","/api/v1/teams/1960",5,TRUE,FALSE,13,31,39,".443",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/722699/content",NA,NA,NA,NA,NA,NA,NA
723578,"950dd2bc-5586-47b4-93a1-47d51d614352","/api/v1.1/game/723578/feed/live","R","2023","2023-06-21T17:05:00Z","2023-06-21",FALSE,1,TRUE,"Y","E","N","44-723578-2023-06-21","2023","day",7,FALSE,120,7,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,13,31,38,".449",445,"Columbus Clippers","/api/v1/teams/445",11,TRUE,FALSE,13,30,39,".435",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/723578/content",NA,NA,NA,NA,NA,NA,NA
723595,"0511aa24-f99b-48b8-9c9b-b3b09a9ba840","/api/v1.1/game/723595/feed/live","R","2023","2023-06-21T17:10:00Z","2023-06-21",FALSE,2,TRUE,"Y","E","N","44-723595-2023-06-21","2023","day",7,FALSE,120,7,3,"Regular Season","S","N","Normal Game","2023-04-30T17:35:00Z","2023-04-30","Makeup of 4/30 PPD","Final","F","Final","F",TRUE,"F",3,TRUE,FALSE,13,32,38,".457",445,"Columbus Clippers","/api/v1/teams/445",2,FALSE,FALSE,13,30,40,".429",484,"Indianapolis Indians","/api/v1/teams/484",2858,"Victory Field","/api/v1/venues/2858","/api/v1/game/723595/content",NA,NA,NA,NA,NA,NA,NA
722993,"4ea1d1d7-22ff-440b-b7da-1c2c528bf2f8","/api/v1.1/game/722993/feed/live","R","2023","2023-06-21T17:05:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-722993-2023-06-21","2023","day",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,13,35,33,".515",541,"Omaha Storm Chasers","/api/v1/teams/541",3,FALSE,FALSE,13,33,36,".478",534,"Rochester Red Wings","/api/v1/teams/534",2773,"Innovative Field","/api/v1/venues/2773","/api/v1/game/722993/content",NA,NA,NA,NA,NA,NA,NA
725543,"157ab691-0cd1-4bf9-bda7-511c8cf5313b","/api/v1.1/game/725543/feed/live","R","2023","2023-06-21T17:08:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-725543-2023-06-21","2023","day",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,13,38,33,".535",235,"Memphis Redbirds","/api/v1/teams/235",8,TRUE,FALSE,13,40,29,".580",451,"Iowa Cubs","/api/v1/teams/451",2844,"Principal Park","/api/v1/venues/2844","/api/v1/game/725543/content",NA,NA,NA,NA,NA,NA,NA
722920,"987cf7f1-6a95-4bb2-94fe-c583b92a492d","/api/v1.1/game/722920/feed/live","R","2023","2023-06-21T22:35:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-722920-2023-06-21","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,13,31,40,".437",422,"Buffalo Bisons","/api/v1/teams/422",4,TRUE,FALSE,13,33,37,".471",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",2797,"PNC Field","/api/v1/venues/2797","/api/v1/game/722920/content",NA,NA,NA,NA,NA,NA,NA
723727,"372f9e67-cfca-4032-8844-bcc1b4d013fb","/api/v1.1/game/723727/feed/live","R","2023","2023-06-21T22:35:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-723727-2023-06-21","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,13,29,40,".420",552,"Syracuse Mets","/api/v1/teams/552",8,FALSE,FALSE,13,39,31,".557",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/723727/content",NA,NA,NA,NA,NA,NA,NA
722620,"f6f59795-4d85-4095-86aa-d222fd026bb5","/api/v1.1/game/722620/feed/live","R","2023","2023-06-21T22:45:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-722620-2023-06-21","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,13,34,35,".493",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",5,TRUE,FALSE,13,37,34,".521",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/722620/content",NA,NA,NA,NA,NA,NA,NA
723220,"d22992fa-6170-43f1-ae9c-b1296c2e3879","/api/v1.1/game/723220/feed/live","R","2023","2023-06-21T23:35:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-723220-2023-06-21","2023","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",8,TRUE,FALSE,13,46,23,".667",568,"Norfolk Tides","/api/v1/teams/568",3,FALSE,FALSE,13,37,32,".536",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/723220/content",NA,NA,NA,NA,NA,NA,NA
721776,"da6d7715-5915-4ed0-a0f1-17c68044a940","/api/v1.1/game/721776/feed/live","R","2023","2023-06-22T00:05:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-721776-2023-06-21","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,13,32,39,".451",400,"Las Vegas Aviators","/api/v1/teams/400",1,TRUE,FALSE,13,49,21,".700",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/721776/content",NA,NA,NA,NA,NA,NA,NA
721917,"fa7bb3cb-e7ba-482f-b7ab-a9a49110105d","/api/v1.1/game/721917/feed/live","R","2023","2023-06-22T00:35:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-721917-2023-06-21","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,13,34,37,".479",529,"Tacoma Rainiers","/api/v1/teams/529",7,TRUE,FALSE,13,31,40,".437",4904,"El Paso Chihuahuas","/api/v1/teams/4904",4669,"Southwest University Park","/api/v1/venues/4669","/api/v1/game/721917/content",NA,NA,NA,NA,NA,NA,NA
721470,"7f103cdf-f38f-4daa-9324-5e91379860f2","/api/v1.1/game/721470/feed/live","R","2023","2023-06-22T00:35:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-721470-2023-06-21","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,13,32,39,".451",5434,"Sugar Land Space Cowboys","/api/v1/teams/5434",7,TRUE,FALSE,13,34,36,".486",561,"Salt Lake Bees","/api/v1/teams/561",2772,"Smith's Ballpark","/api/v1/venues/2772","/api/v1/game/721470/content",NA,NA,NA,NA,NA,NA,NA
721699,"3baa0c7d-e733-481c-a32d-82603d8c934d","/api/v1.1/game/721699/feed/live","R","2023","2023-06-22T01:35:00Z","2023-06-21",FALSE,1,TRUE,"N","E","N","44-721699-2023-06-21","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,13,27,44,".380",342,"Albuquerque Isotopes","/api/v1/teams/342",8,TRUE,FALSE,13,40,31,".563",2310,"Reno Aces","/api/v1/teams/2310",3789,"Greater Nevada Field","/api/v1/venues/3789","/api/v1/game/721699/content",NA,NA,NA,NA,NA,NA,NA
725470,"8bffb86f-7729-4827-afa2-7d152a8bdd7f","/api/v1.1/game/725470/feed/live","R","2023","2023-06-21T16:05:00Z","2023-06-23",NA,1,TRUE,"N","E","N","44-725470-2023-06-21","2023","day",7,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,13,39,31,".557",416,"Louisville Bats","/api/v1/teams/416",NA,NA,FALSE,13,33,39,".458",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/725470/content","Rain","2023-06-23T21:35:00Z","2023-06-23",NA,NA,NA,NA
723652,"095836f8-c6c7-4717-aae0-a9ba40ba061b","/api/v1.1/game/723652/feed/live","R","2023","2023-06-21T16:05:00Z","2023-06-22",NA,1,TRUE,"N","E","N","44-723652-2023-06-21","2023","day",7,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,13,31,39,".443",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",NA,NA,FALSE,13,30,41,".423",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/723652/content","Rain","2023-06-22T21:10:00Z","2023-06-22",NA,NA,NA,NA
721620,"61fb2f14-348c-4765-a9a7-768be8a5fb41","/api/v1.1/game/721620/feed/live","R","2023","2023-06-22T00:05:00Z","2023-06-21",NA,1,TRUE,"N","E","N","44-721620-2023-06-21","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","C","Cancelled","CI",FALSE,"F",NA,NA,FALSE,13,33,37,".471",105,"Sacramento River Cats","/api/v1/teams/105",NA,NA,FALSE,13,41,29,".586",102,"Round Rock Express","/api/v1/teams/102",2528,"Dell Diamond","/api/v1/venues/2528","/api/v1/game/721620/content","Inclement Weather",NA,NA,NA,NA,NA,NA
723647,"14bd5a6b-ab7f-47aa-9da6-eaff3be27bd7","/api/v1.1/game/723647/feed/live","R","2023","2023-06-22T21:05:00Z","2023-06-22",FALSE,1,TRUE,"Y","E","N","44-723647-2023-06-22","2023","night",7,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,13,31,39,".443",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",8,FALSE,FALSE,13,30,41,".423",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/723647/content",NA,NA,NA,NA,NA,NA,NA
723652,"095836f8-c6c7-4717-aae0-a9ba40ba061b","/api/v1.1/game/723652/feed/live","R","2023","2023-06-22T21:10:00Z","2023-06-22",FALSE,2,TRUE,"Y","E","N","44-723652-2023-06-22","2023","night",7,FALSE,120,6,3,"Regular Season","S","N","Normal Game","2023-06-21T16:05:00Z","2023-06-21","Makeup of 6/21 PPD","Final","F","Final","F",TRUE,"F",1,FALSE,FALSE,13,31,40,".437",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",8,TRUE,FALSE,13,31,41,".431",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/723652/content",NA,NA,NA,NA,NA,NA,NA
722914,"df337ef4-da60-484b-ae70-9f3e0b8d7731","/api/v1.1/game/722914/feed/live","R","2023","2023-06-22T22:35:00Z","2023-06-22",FALSE,1,TRUE,"N","E","N","44-722914-2023-06-22","2023","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,13,32,40,".444",422,"Buffalo Bisons","/api/v1/teams/422",1,FALSE,FALSE,13,33,38,".465",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",2797,"PNC Field","/api/v1/venues/2797","/api/v1/game/722914/content",NA,NA,NA,NA,NA,NA,NA
723720,"289f3dd3-e20b-41d3-a6c9-76dc1190736c","/api/v1.1/game/723720/feed/live","R","2023","2023-06-22T22:35:00Z","2023-06-22",FALSE,1,TRUE,"N","E","N","44-723720-2023-06-22","2023","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,13,30,40,".429",552,"Syracuse Mets","/api/v1/teams/552",1,FALSE,FALSE,13,39,32,".549",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/723720/content",NA,NA,NA,NA,NA,NA,NA
723218,"3bcd758c-a16a-4481-8e52-a8c4119620e4","/api/v1.1/game/723218/feed/live","R","2023","2023-06-22T22:35:00Z","2023-06-22",FALSE,1,TRUE,"Y","E","N","44-723218-2023-06-22","2023","night",7,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,NA,"Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,13,46,24,".657",568,"Norfolk Tides","/api/v1/teams/568",7,TRUE,FALSE,13,38,32,".543",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/723218/content",NA,NA,NA,NA,NA,NA,NA
723223,"c182e15d-663b-41eb-a211-dea4a46c4a3d","/api/v1.1/game/723223/feed/live","R","2023","2023-06-22T22:40:00Z","2023-06-22",FALSE,2,TRUE,"Y","E","N","44-723223-2023-06-22","2023","night",7,FALSE,120,6,3,"Regular Season","S","N","Normal Game","2023-06-20T23:35:00Z","2023-06-20","Makeup of 6/20 PPD","Final","F","Final","F",TRUE,"F",3,TRUE,FALSE,13,47,24,".662",568,"Norfolk Tides","/api/v1/teams/568",0,FALSE,FALSE,13,38,33,".535",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Horizon Park","/api/v1/venues/4715","/api/v1/game/723223/content",NA,NA,NA,NA,NA,NA,NA
