game_pk,gameGuid,link,gameType,season,gameDate,officialDate,isTie,gameNumber,publicFacing,doubleHeader,gamedayType,tiebreaker,calendarEventID,seasonDisplay,dayNight,scheduledInnings,reverseHomeAwayStatus,inningBreakLength,gamesInSeries,seriesGameNumber,seriesDescription,recordSource,ifNecessary,ifNecessaryDescription,rescheduledFrom,rescheduledFromDate,description,status.abstractGameState,status.codedGameState,status.detailedState,status.statusCode,status.startTimeTBD,status.abstractGameCode,teams.away.score,teams.away.isWinner,teams.away.splitSquad,teams.away.seriesNumber,teams.away.leagueRecord.wins,teams.away.leagueRecord.losses,teams.away.leagueRecord.pct,teams.away.team.id,teams.away.team.name,teams.away.team.link,teams.home.score,teams.home.isWinner,teams.home.splitSquad,teams.home.seriesNumber,teams.home.leagueRecord.wins,teams.home.leagueRecord.losses,teams.home.leagueRecord.pct,teams.home.team.id,teams.home.team.name,teams.home.team.link,venue.id,venue.name,venue.link,content.link,status.reason,rescheduleDate,rescheduleGameDate,resumeDate,resumeGameDate,resumedFrom,resumedFromDate,game_date,day_of_week,robot_umpire
723759,a818fef5-04dd-434f-ab21-aaef732b4ae5,/api/v1.1/game/723759/feed/live,R,2023,2023-04-01T17:05:00Z,2023-04-01,False,1,True,N,E,N,44-723759-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,13.0,True,False,1.0,2,0,1.0,568,Norfolk Tides,/api/v1/teams/568,4.0,False,False,1.0,0,2,0.0,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/723759/content,,,,,,,,2023-04-01,Saturday,False
723029,061e1f3b-9a98-470c-97e5-6f6671cc4227,/api/v1.1/game/723029/feed/live,R,2023,2023-04-01T17:05:00Z,2023-04-01,False,1,True,N,E,N,44-723029-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,2.0,True,False,1.0,2,0,1.0,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,1.0,False,False,1.0,0,2,0.0,534,Rochester Red Wings,/api/v1/teams/534,2773,Innovative Field,/api/v1/venues/2773,/api/v1/game/723029/content,,,,,,,,2023-04-01,Saturday,False
723604,7cec04c7-21ff-49fc-89fc-1b7150a7c7e5,/api/v1.1/game/723604/feed/live,R,2023,2023-04-01T17:35:00Z,2023-04-01,False,1,True,N,E,N,44-723604-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,12.0,True,False,1.0,2,0,1.0,541,Omaha Storm Chasers,/api/v1/teams/541,1.0,False,False,1.0,0,2,0.0,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/723604/content,,,,,,,,2023-04-01,Saturday,False
721507,e2455e9f-f519-40b9-a3f4-0827ff32f9fc,/api/v1.1/game/721507/feed/live,R,2023,2023-04-01T18:05:00Z,2023-04-01,False,1,True,Y,E,N,44-721507-2023-04-01,2023,day,7,False,120,3.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,0.0,False,False,1.0,0,1,0.0,105,Sacramento River Cats,/api/v1/teams/105,2.0,True,False,1.0,1,0,1.0,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/721507/content,,,,,,,,2023-04-01,Saturday,False
721508,ee389b10-c958-475d-80f3-b84fded3d4b1,/api/v1.1/game/721508/feed/live,R,2023,2023-04-01T18:10:00Z,2023-04-01,False,2,True,Y,E,N,44-721508-2023-04-01,2023,day,7,False,120,3.0,2.0,Regular Season,S,N,Normal Game,2023-03-31T19:05:00Z,2023-03-31,Makeup of 3/31 PPD,Final,F,Final,F,True,F,7.0,True,False,1.0,1,1,0.5,105,Sacramento River Cats,/api/v1/teams/105,4.0,False,False,1.0,1,1,0.5,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/721508/content,,,,,,,,2023-04-01,Saturday,False
722955,fba7b414-e77b-4b99-a21a-4ea0a5cdd6ea,/api/v1.1/game/722955/feed/live,R,2023,2023-04-01T20:05:00Z,2023-04-01,False,1,True,N,E,N,44-722955-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,True,False,1.0,1,1,0.5,422,Buffalo Bisons,/api/v1/teams/422,4.0,False,False,1.0,1,1,0.5,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/722955/content,,,,,,,,2023-04-01,Saturday,False
722654,77c71464-c64d-4ef4-91c4-464b050549b6,/api/v1.1/game/722654/feed/live,R,2023,2023-04-01T20:05:00Z,2023-04-01,False,1,True,N,E,N,44-722654-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,16.0,True,False,1.0,1,1,0.5,552,Syracuse Mets,/api/v1/teams/552,6.0,False,False,1.0,1,1,0.5,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/722654/content,,,,,,,,2023-04-01,Saturday,False
722733,d86c9bba-9ab1-43a7-a83d-228310cbad9d,/api/v1.1/game/722733/feed/live,R,2023,2023-04-01T20:05:00Z,2023-04-01,False,1,True,N,E,N,44-722733-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,True,False,1.0,1,1,0.5,1960,St. Paul Saints,/api/v1/teams/1960,1.0,False,False,1.0,1,1,0.5,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/722733/content,,,,,,,,2023-04-01,Saturday,False
723532,2a3ef693-d80b-4c4f-8cd9-bd85c1dc5fba,/api/v1.1/game/723532/feed/live,R,2023,2023-04-01T20:08:00Z,2023-04-01,False,1,True,N,E,N,44-723532-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,False,False,1.0,0,2,0.0,445,Columbus Clippers,/api/v1/teams/445,4.0,True,False,1.0,2,0,1.0,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/723532/content,,,,,,,,2023-04-01,Saturday,False
723248,dcf21382-d227-465b-a30b-cd54d38a0296,/api/v1.1/game/723248/feed/live,R,2023,2023-04-01T22:05:00Z,2023-04-01,False,1,True,Y,E,N,44-723248-2023-04-01,2023,night,7,False,120,3.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,1.0,False,False,1.0,0,1,0.0,416,Louisville Bats,/api/v1/teams/416,3.0,True,False,1.0,1,0,1.0,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/723248/content,,,,,,,,2023-04-01,Saturday,False
723258,48a4f054-69a9-4a44-bab9-93096e4dc15d,/api/v1.1/game/723258/feed/live,R,2023,2023-04-01T22:10:00Z,2023-04-01,False,2,True,Y,E,N,44-723258-2023-04-01,2023,night,7,False,120,3.0,2.0,Regular Season,S,N,Normal Game,2023-03-31T23:35:00Z,2023-03-31,Makeup of 3/31 ppd,Final,F,Final,F,True,F,4.0,False,False,1.0,0,2,0.0,416,Louisville Bats,/api/v1/teams/416,5.0,True,False,1.0,2,0,1.0,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/723258/content,,,,,,,,2023-04-01,Saturday,False
723680,afce1f43-8abf-4c78-bf53-75a6b4efe50d,/api/v1.1/game/723680/feed/live,R,2023,2023-04-01T22:05:00Z,2023-04-01,False,1,True,N,E,N,44-723680-2023-04-01,2023,night,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,8.0,True,False,1.0,1,1,0.5,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,7.0,False,False,1.0,1,1,0.5,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/723680/content,,,,,,,,2023-04-01,Saturday,False
725505,cd7a19b9-5b3d-4120-b758-8df4ba8ac8c8,/api/v1.1/game/725505/feed/live,R,2023,2023-04-01T23:04:00Z,2023-04-01,False,1,True,N,E,N,44-725505-2023-04-01,2023,night,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,False,False,1.0,1,1,0.5,235,Memphis Redbirds,/api/v1/teams/235,5.0,True,False,1.0,1,1,0.5,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/725505/content,,,,,,,,2023-04-01,Saturday,False
721731,e9c72afe-e028-43a4-804f-3f8bcc2087b2,/api/v1.1/game/721731/feed/live,R,2023,2023-04-01T23:05:00Z,2023-04-01,False,1,True,N,E,N,44-721731-2023-04-01,2023,day,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,10.0,False,False,1.0,0,2,0.0,400,Las Vegas Aviators,/api/v1/teams/400,15.0,True,False,1.0,2,0,1.0,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/721731/content,,,,,,,,2023-04-01,Saturday,False
721658,a0abe753-a76f-4854-bbe0-d6d6169dc2a1,/api/v1.1/game/721658/feed/live,R,2023,2023-04-02T00:05:00Z,2023-04-01,False,1,True,N,E,N,44-721658-2023-04-01,2023,night,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,1.0,False,False,1.0,1,1,0.5,342,Albuquerque Isotopes,/api/v1/teams/342,6.0,True,False,1.0,1,1,0.5,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/721658/content,,,,,,,,2023-04-01,Saturday,False
721802,2412b527-2432-4a96-b007-4361eb1ee5df,/api/v1.1/game/721802/feed/live,R,2023,2023-04-02T00:05:00Z,2023-04-01,False,1,True,N,E,N,44-721802-2023-04-01,2023,night,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,1.0,1,1,0.5,529,Tacoma Rainiers,/api/v1/teams/529,6.0,True,False,1.0,1,1,0.5,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/721802/content,,,,,,,,2023-04-01,Saturday,False
721956,a150849c-0132-463a-8031-526be542e487,/api/v1.1/game/721956/feed/live,R,2023,2023-04-02T00:35:00Z,2023-04-01,False,1,True,N,E,N,44-721956-2023-04-01,2023,night,9,False,120,3.0,2.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,7.0,True,False,1.0,1,1,0.5,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,3.0,False,False,1.0,1,1,0.5,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/721956/content,,,,,,,,2023-04-01,Saturday,False
725499,ef6db8d9-5166-4516-bdc1-e43f194bc932,/api/v1.1/game/725499/feed/live,R,2023,2023-04-02T17:05:00Z,2023-04-02,False,1,True,N,E,N,44-725499-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,1.0,1,2,0.333,235,Memphis Redbirds,/api/v1/teams/235,6.0,True,False,1.0,2,1,0.667,494,Charlotte Knights,/api/v1/teams/494,4670,Truist Field,/api/v1/venues/4670,/api/v1/game/725499/content,,,,,,,,2023-04-02,Sunday,False
722954,87bc70c5-3f20-4a3c-a554-32a9f7b0f91c,/api/v1.1/game/722954/feed/live,R,2023,2023-04-02T17:05:00Z,2023-04-02,False,1,True,N,E,N,44-722954-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,True,False,1.0,2,1,0.667,422,Buffalo Bisons,/api/v1/teams/422,2.0,False,False,1.0,1,2,0.333,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,2797,PNC Field,/api/v1/venues/2797,/api/v1/game/722954/content,,,,,,,,2023-04-02,Sunday,False
722656,541dcef9-e13d-4aef-a605-f4ec01fcab89,/api/v1.1/game/722656/feed/live,R,2023,2023-04-02T17:05:00Z,2023-04-02,False,1,True,N,E,N,44-722656-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,1.0,False,False,1.0,1,2,0.333,552,Syracuse Mets,/api/v1/teams/552,8.0,True,False,1.0,2,1,0.667,533,Worcester Red Sox,/api/v1/teams/533,5410,Polar Park,/api/v1/venues/5410,/api/v1/game/722656/content,,,,,,,,2023-04-02,Sunday,False
723682,09f1988c-4c96-453f-ab24-36cfcbee2538,/api/v1.1/game/723682/feed/live,R,2023,2023-04-02T17:05:00Z,2023-04-02,False,1,True,N,E,N,44-723682-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,13.0,True,False,1.0,2,1,0.667,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,12.0,False,False,1.0,1,2,0.333,431,Gwinnett Stripers,/api/v1/teams/431,3810,Coolray Field,/api/v1/venues/3810,/api/v1/game/723682/content,,,,,,,,2023-04-02,Sunday,False
723603,030cd547-e2c0-4f14-9677-9119b62f7816,/api/v1.1/game/723603/feed/live,R,2023,2023-04-02T17:35:00Z,2023-04-02,False,1,True,N,E,N,44-723603-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,8.0,True,False,1.0,3,0,1.0,541,Omaha Storm Chasers,/api/v1/teams/541,3.0,False,False,1.0,0,3,0.0,484,Indianapolis Indians,/api/v1/teams/484,2858,Victory Field,/api/v1/venues/2858,/api/v1/game/723603/content,,,,,,,,2023-04-02,Sunday,False
721652,9e255bf5-1571-4f60-bf31-6680d591cfa3,/api/v1.1/game/721652/feed/live,R,2023,2023-04-02T18:05:00Z,2023-04-02,False,1,True,N,E,N,44-721652-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,10.0,True,False,1.0,2,1,0.667,342,Albuquerque Isotopes,/api/v1/teams/342,2.0,False,False,1.0,1,2,0.333,102,Round Rock Express,/api/v1/teams/102,2528,Dell Diamond,/api/v1/venues/2528,/api/v1/game/721652/content,,,,,,,,2023-04-02,Sunday,False
722724,c8bc3976-f5e7-4187-8aa0-097c11e57bcd,/api/v1.1/game/722724/feed/live,R,2023,2023-04-02T18:05:00Z,2023-04-02,False,1,True,N,E,N,44-722724-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,True,False,1.0,2,1,0.667,1960,St. Paul Saints,/api/v1/teams/1960,3.0,False,False,1.0,1,2,0.333,512,Toledo Mud Hens,/api/v1/teams/512,2767,Fifth Third Field,/api/v1/venues/2767,/api/v1/game/722724/content,,,,,,,,2023-04-02,Sunday,False
721955,9f303435-6c13-42e9-810b-8d532bae2f64,/api/v1.1/game/721955/feed/live,R,2023,2023-04-02T18:05:00Z,2023-04-02,False,1,True,N,E,N,44-721955-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,4.0,True,False,1.0,2,1,0.667,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,3.0,False,False,1.0,1,2,0.333,4904,El Paso Chihuahuas,/api/v1/teams/4904,4669,Southwest University Park,/api/v1/venues/4669,/api/v1/game/721955/content,,,,,,,,2023-04-02,Sunday,False
723533,29cfcfd2-c70a-4ea5-a827-3fb94d183309,/api/v1.1/game/723533/feed/live,R,2023,2023-04-02T18:08:00Z,2023-04-02,False,1,True,N,E,N,44-723533-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,11.0,False,False,1.0,0,3,0.0,445,Columbus Clippers,/api/v1/teams/445,12.0,True,False,1.0,3,0,1.0,451,Iowa Cubs,/api/v1/teams/451,2844,Principal Park,/api/v1/venues/2844,/api/v1/game/723533/content,,,,,,,,2023-04-02,Sunday,False
721803,f325295f-3db9-4957-8220-f4bb6ffb63c1,/api/v1.1/game/721803/feed/live,R,2023,2023-04-02T19:05:00Z,2023-04-02,False,1,True,N,E,N,44-721803-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,9.0,False,False,1.0,1,2,0.333,529,Tacoma Rainiers,/api/v1/teams/529,10.0,True,False,1.0,2,1,0.667,238,Oklahoma City Dodgers,/api/v1/teams/238,2843,Chickasaw Bricktown Ballpark,/api/v1/venues/2843,/api/v1/game/721803/content,,,,,,,,2023-04-02,Sunday,False
723250,c7969a2c-2436-49a7-ae5c-f151d141aab4,/api/v1.1/game/723250/feed/live,R,2023,2023-04-02T19:05:00Z,2023-04-02,False,1,True,N,E,N,44-723250-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,True,False,1.0,1,2,0.333,416,Louisville Bats,/api/v1/teams/416,2.0,False,False,1.0,2,1,0.667,556,Nashville Sounds,/api/v1/teams/556,4715,First Horizon Park,/api/v1/venues/4715,/api/v1/game/723250/content,,,,,,,,2023-04-02,Sunday,False
721506,761583b2-d69e-40ad-9b00-343aee88c4e3,/api/v1.1/game/721506/feed/live,R,2023,2023-04-02T19:05:00Z,2023-04-02,False,1,True,N,E,N,44-721506-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,False,False,1.0,1,2,0.333,105,Sacramento River Cats,/api/v1/teams/105,8.0,True,False,1.0,2,1,0.667,561,Salt Lake Bees,/api/v1/teams/561,2772,Smith's Ballpark,/api/v1/venues/2772,/api/v1/game/721506/content,,,,,,,,2023-04-02,Sunday,False
721728,2935ea8c-c5a0-435b-8e0e-160803baba78,/api/v1.1/game/721728/feed/live,R,2023,2023-04-02T20:05:00Z,2023-04-02,False,1,True,N,E,N,44-721728-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,13.0,True,False,1.0,1,2,0.333,400,Las Vegas Aviators,/api/v1/teams/400,2.0,False,False,1.0,2,1,0.667,2310,Reno Aces,/api/v1/teams/2310,3789,Greater Nevada Field,/api/v1/venues/3789,/api/v1/game/721728/content,,,,,,,,2023-04-02,Sunday,False
723760,28f34edc-6017-4a18-814c-2f65ff39e62f,/api/v1.1/game/723760/feed/live,R,2023,2023-04-02T21:05:00Z,2023-04-02,False,1,True,N,E,N,44-723760-2023-04-02,2023,night,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,7.0,True,False,1.0,3,0,1.0,568,Norfolk Tides,/api/v1/teams/568,4.0,False,False,1.0,0,3,0.0,234,Durham Bulls,/api/v1/teams/234,2541,Durham Bulls Athletic Park,/api/v1/venues/2541,/api/v1/game/723760/content,,,,,,,,2023-04-02,Sunday,False
723028,c0e7e606-861d-4013-b33f-3ebc38a470c3,/api/v1.1/game/723028/feed/live,R,2023,2023-04-02T17:05:00Z,2023-04-02,,1,True,N,E,N,44-723028-2023-04-02,2023,day,9,False,120,3.0,3.0,Regular Season,S,N,Normal Game,,,,Final,C,Cancelled,CI,False,F,,,False,1.0,2,0,1.0,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,,,False,1.0,0,2,0.0,534,Rochester Red Wings,/api/v1/teams/534,2773,Innovative Field,/api/v1/venues/2773,/api/v1/game/723028/content,Inclement Weather,,,,,,,2023-04-02,Sunday,False
722803,8692dcd1-8aae-41f0-a9b3-0b00e7c599d3,/api/v1.1/game/722803/feed/live,R,2023,2023-04-04T18:05:00Z,2023-04-04,False,1,True,N,E,N,44-722803-2023-04-04,2023,day,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,0.0,False,False,2.0,0,3,0.0,534,Rochester Red Wings,/api/v1/teams/534,5.0,True,False,2.0,2,2,0.5,552,Syracuse Mets,/api/v1/teams/552,2823,NBT Bank Stadium,/api/v1/venues/2823,/api/v1/game/722803/content,,,,,,,,2023-04-04,Tuesday,True
725572,12088730-99c4-4dc3-9191-edfd9289314d,/api/v1.1/game/725572/feed/live,R,2023,2023-04-04T22:15:00Z,2023-04-04,False,1,True,N,E,N,44-725572-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,True,False,2.0,3,1,0.75,494,Charlotte Knights,/api/v1/teams/494,2.0,False,False,2.0,0,4,0.0,445,Columbus Clippers,/api/v1/teams/445,3970,Huntington Park,/api/v1/venues/3970,/api/v1/game/725572/content,,,,,,,,2023-04-04,Tuesday,True
723405,1575a738-0b99-4da3-8f02-c07d1210c1a7,/api/v1.1/game/723405/feed/live,R,2023,2023-04-04T22:35:00Z,2023-04-04,False,1,True,N,E,N,44-723405-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,2.0,False,False,2.0,0,4,0.0,484,Indianapolis Indians,/api/v1/teams/484,7.0,True,False,2.0,2,2,0.5,416,Louisville Bats,/api/v1/teams/416,2724,Louisville Slugger Field,/api/v1/venues/2724,/api/v1/game/723405/content,,,,,,,,2023-04-04,Tuesday,True
723178,f02be4f2-25df-4c12-ba71-fac4b2e48e4c,/api/v1.1/game/723178/feed/live,R,2023,2023-04-04T22:35:00Z,2023-04-04,False,1,True,N,E,N,44-723178-2023-04-04,2023,night,9,False,120,5.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,True,False,2.0,2,2,0.5,431,Gwinnett Stripers,/api/v1/teams/431,1.0,False,False,2.0,3,1,0.75,568,Norfolk Tides,/api/v1/teams/568,2781,Harbor Park,/api/v1/venues/2781,/api/v1/game/723178/content,,,,,,,,2023-04-04,Tuesday,True
723480,9d1ef93e-6b7c-4e2b-a1fc-50ade076560c,/api/v1.1/game/723480/feed/live,R,2023,2023-04-04T22:45:00Z,2023-04-04,False,1,True,N,E,N,44-723480-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,3.0,False,False,2.0,1,3,0.25,531,Scranton/Wilkes-Barre RailRiders,/api/v1/teams/531,5.0,True,False,2.0,3,0,1.0,1410,Lehigh Valley IronPigs,/api/v1/teams/1410,3230,Coca-Cola Park,/api/v1/venues/3230,/api/v1/game/723480/content,,,,,,,,2023-04-04,Tuesday,True
725397,677652d6-2c71-4f8d-89e8-fe0af07d0f63,/api/v1.1/game/725397/feed/live,R,2023,2023-04-04T23:05:00Z,2023-04-04,False,1,True,N,E,N,44-725397-2023-04-04,2023,night,9,False,120,5.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,14.0,True,False,2.0,1,3,0.25,234,Durham Bulls,/api/v1/teams/234,8.0,False,False,2.0,2,2,0.5,564,Jacksonville Jumbo Shrimp,/api/v1/teams/564,2852,121 Financial Ballpark,/api/v1/venues/2852,/api/v1/game/725397/content,,,,,,,,2023-04-04,Tuesday,True
721433,9d9deea1-9e42-4c83-b18b-0d7f60ed15ad,/api/v1.1/game/721433/feed/live,R,2023,2023-04-04T23:05:00Z,2023-04-04,False,1,True,N,E,N,44-721433-2023-04-04,2023,night,9,False,120,5.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,6.0,True,False,2.0,2,2,0.5,102,Round Rock Express,/api/v1/teams/102,3.0,False,False,2.0,2,2,0.5,5434,Sugar Land Space Cowboys,/api/v1/teams/5434,5421,Constellation Field,/api/v1/venues/5421,/api/v1/game/721433/content,,,,,,,,2023-04-04,Tuesday,True
723103,7d39edaa-f7e6-4fa5-9985-5fa46992202e,/api/v1.1/game/723103/feed/live,R,2023,2023-04-04T23:35:00Z,2023-04-04,False,1,True,N,E,N,44-723103-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,9.0,True,False,2.0,2,2,0.5,512,Toledo Mud Hens,/api/v1/teams/512,2.0,False,False,2.0,3,1,0.75,541,Omaha Storm Chasers,/api/v1/teams/541,4271,Werner Park,/api/v1/venues/4271,/api/v1/game/723103/content,,,,,,,,2023-04-04,Tuesday,True
723326,176414cc-02cc-4878-9800-58f00d7637d5,/api/v1.1/game/723326/feed/live,R,2023,2023-04-04T23:45:00Z,2023-04-04,False,1,True,N,E,N,44-723326-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,2.0,2,2,0.5,556,Nashville Sounds,/api/v1/teams/556,7.0,True,False,2.0,2,2,0.5,235,Memphis Redbirds,/api/v1/teams/235,2542,AutoZone Park,/api/v1/venues/2542,/api/v1/game/723326/content,,,,,,,,2023-04-04,Tuesday,True
722031,f5ebc8de-afc6-4153-9657-65b64f9de70b,/api/v1.1/game/722031/feed/live,R,2023,2023-04-05T00:35:00Z,2023-04-04,False,1,True,N,E,N,44-722031-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,2.0,2,2,0.5,561,Salt Lake Bees,/api/v1/teams/561,7.0,True,False,2.0,3,1,0.75,342,Albuquerque Isotopes,/api/v1/teams/342,2683,Isotopes Park,/api/v1/venues/2683,/api/v1/game/722031/content,,,,,,,,2023-04-04,Tuesday,True
721357,d41ede07-67f7-4c38-9ca6-e17c67f72331,/api/v1.1/game/721357/feed/live,R,2023,2023-04-05T01:05:00Z,2023-04-04,False,1,True,N,E,N,44-721357-2023-04-04,2023,night,9,False,120,5.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,5.0,False,False,2.0,2,2,0.5,2310,Reno Aces,/api/v1/teams/2310,12.0,True,False,2.0,2,2,0.5,529,Tacoma Rainiers,/api/v1/teams/529,2745,Cheney Stadium,/api/v1/venues/2745,/api/v1/game/721357/content,,,,,,,,2023-04-04,Tuesday,True
721580,275d26da-168b-46f1-b478-deb56d3a9ed8,/api/v1.1/game/721580/feed/live,R,2023,2023-04-05T01:45:00Z,2023-04-04,False,1,True,N,E,N,44-721580-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,10.0,True,False,2.0,2,2,0.5,4904,El Paso Chihuahuas,/api/v1/teams/4904,8.0,False,False,2.0,1,3,0.25,105,Sacramento River Cats,/api/v1/teams/105,2529,Sutter Health Park,/api/v1/venues/2529,/api/v1/game/721580/content,,,,,,,,2023-04-04,Tuesday,True
721883,6f9e7856-471c-4f07-b14e-994c32b56e75,/api/v1.1/game/721883/feed/live,R,2023,2023-04-05T02:05:00Z,2023-04-04,False,1,True,N,E,N,44-721883-2023-04-04,2023,night,9,False,120,6.0,1.0,Regular Season,S,N,Normal Game,,,,Final,F,Final,F,False,F,7.0,True,False,2.0,3,1,0.75,238,Oklahoma City Dodgers,/api/v1/teams/238,6.0,False,False,2.0,1,3,0.25,400,Las Vegas Aviators,/api/v1/teams/400,5355,Las Vegas Ballpark,/api/v1/venues/5355,/api/v1/game/721883/content,,,,,,,,2023-04-04,Tuesday,True
